flourish_geom,iso_code,country_name,year,value,congo_basin
"{""type"":""Polygon"",""coordinates"":[[[34.070698,9.454592],[34.11185,8.626555],[34.090249,8.556507],[33.962455,8.443909],[33.824116,8.419487],[33.744564,8.369322],[33.695545,8.372875],[33.620407,8.460699],[33.552143,8.446824],[33.484757,8.474006],[33.361353,8.434293],[33.23516,8.455635],[33.161882,8.361506],[33.164363,8.292777],[33.208288,8.253683],[33.169944,8.205495],[33.185137,8.14108],[33.117544,8.104158],[32.9898,7.917244],[33.058323,7.797975],[33.233919,7.783195],[33.347142,7.718961],[33.462329,7.749502],[33.550851,7.691315],[33.71606,7.657156],[34.006534,7.409936],[34.033612,7.250256],[34.132417,7.163388],[34.181407,7.167212],[34.198253,7.064376],[34.280729,6.980092],[34.503661,6.89002],[34.524745,6.752871],[34.703545,6.684916],[34.832633,6.353541],[34.844725,6.248689],[34.959447,6.061724],[34.974433,5.863106],[35.098663,5.622474],[35.261961,5.511887],[35.250695,5.435147],[35.287489,5.374092],[35.344953,5.352362],[35.469287,5.430755],[35.80415,5.318023],[35.775315,5.24658],[35.807354,5.144674],[35.755884,5.063439],[35.751647,4.854356],[35.784513,4.764181],[35.920835,4.619332],[35.940472,4.508046],[36.041345,4.443683],[36.844087,4.432237],[37.015652,4.370587],[37.094821,4.284882],[37.976731,3.72644],[38.101891,3.612649],[38.445953,3.601668],[38.508998,3.650812],[38.547135,3.609522],[38.660306,3.594459],[38.66103,3.621951],[38.722008,3.560404],[38.895227,3.513585],[39.06793,3.526582],[39.219445,3.468704],[39.315874,3.494904],[39.311326,3.466094],[39.436176,3.462374],[39.504389,3.403333],[39.536325,3.405013],[39.574979,3.497901],[39.764218,3.685745],[39.848451,3.867284],[40.167191,4.035465],[40.365732,4.094867],[40.763744,4.284933],[41.162996,3.94268],[41.642967,3.969449],[41.699811,3.996915],[41.835927,3.94945],[41.912201,4.007974],[41.923466,4.070554],[42.080172,4.176529],[42.831628,4.302322],[42.899634,4.361104],[42.960406,4.517374],[43.119259,4.647702],[43.528485,4.841566],[43.934373,4.945133],[44.941525,4.911484],[46.423915,6.496736],[47.979169,7.996567],[46.97923,7.996567],[44.005945,9.001166],[43.621502,9.336899],[43.548225,9.336072],[43.419034,9.413018],[43.370665,9.544225],[43.248812,9.652332],[43.187214,9.883326],[43.067686,9.922522],[42.981903,10.091633],[42.836279,10.208086],[42.765792,10.451947],[42.647247,10.63222],[42.699646,10.658549],[42.70403,10.670091],[42.711635,10.675163],[42.819432,10.872567],[42.893536,10.919671],[42.923715,10.998787],[42.771787,10.996462],[42.729619,11.06501],[42.615621,11.08966],[42.391758,11.005893],[42.096272,10.990261],[41.937522,10.929825],[41.761306,10.996203],[41.787971,11.259727],[41.74911,11.537953],[41.792415,11.704455],[41.936386,11.827445],[42.379459,12.465907],[42.184949,12.733048],[41.946617,12.876166],[41.7118,13.247926],[41.192038,13.615863],[41.043623,13.872488],[40.833197,14.105962],[40.479834,14.244403],[40.277055,14.404574],[40.104559,14.465966],[39.892273,14.426562],[39.796878,14.495111],[39.650944,14.496584],[39.515035,14.56782],[39.448579,14.505111],[39.268538,14.48643],[39.20818,14.440179],[39.127461,14.602211],[39.009742,14.651226],[38.979667,14.567122],[38.866082,14.493664],[38.426832,14.417183],[38.313351,14.519347],[38.229325,14.679725],[38.115223,14.681017],[38.006703,14.7244],[37.891464,14.879532],[37.553707,14.105497],[37.293775,14.457439],[37.121072,14.420826],[37.060197,14.27683],[36.995395,14.264092],[36.946923,14.304735],[36.748072,14.332072],[36.52638,14.263523],[36.432122,13.969924],[36.458167,13.820139],[36.391298,13.599352],[36.233581,13.36164],[36.136946,13.032436],[36.115035,12.70181],[36.029976,12.717158],[35.687671,12.659228],[35.428772,12.266953],[35.412546,12.198636],[35.353738,12.14603],[35.317358,12.023712],[35.215555,11.896588],[35.072722,11.818866],[35.040579,11.727399],[35.073135,11.54896],[34.944254,11.253242],[34.984148,11.186398],[34.913558,10.952976],[34.95831,10.903418],[34.838524,10.72914],[34.754395,10.684129],[34.750674,10.743945],[34.574768,10.884143],[34.420048,10.780816],[34.279489,10.565506],[34.325894,10.223563],[34.303466,10.113544],[34.221921,10.02603],[34.098208,9.67972],[34.070698,9.454592]]]}",ETH,Ethiopia,AG.LND.FRST.ZS,15.1142248343685,
"{""type"":""Polygon"",""coordinates"":[[[34.070698,9.454592],[33.900855,9.45529],[33.881425,9.499215],[33.904886,9.7107],[33.973254,9.854852],[33.966794,10.047269],[33.916978,10.174522],[33.3813,10.645785],[33.140023,10.739036],[33.182088,10.843241],[33.083231,11.599164],[33.132427,11.686213],[33.144984,11.934673],[33.209218,12.210367],[32.731779,12.216155],[32.746662,12.002731],[32.082207,11.999811],[32.34834,11.703163],[32.348754,11.30758],[32.430713,11.082193],[31.942887,10.655552],[31.864184,10.472127],[31.664816,10.214236],[31.234817,9.792323],[31.164382,9.764005],[30.765284,9.724291],[30.484578,9.972028],[30.012979,10.270485],[29.615432,10.058147],[29.613882,9.914461],[29.483089,9.761679],[29.197143,9.685107],[29.064159,9.62234],[29.050978,9.616119],[28.913833,9.529031],[28.828745,9.427474],[28.828745,9.427474],[28.828745,9.427474],[28.843841,9.324545],[28.843841,9.324545],[28.511282,9.327402],[28.415075,9.328228],[28.328673,9.328971],[28.04511,9.331407],[28.04511,9.331407],[27.895558,9.594554],[27.895072,9.59541],[27.895072,9.59541],[27.080393,9.606831],[26.694318,9.476942],[26.625744,9.480663],[26.556859,9.520454],[26.179466,9.95898],[26.102623,9.987841],[26.010794,10.122691],[25.905426,10.181266],[25.893644,10.351333],[25.82848,10.419546],[25.321999,10.315651],[25.217034,10.311598],[25.096744,10.290361],[25.072319,10.277677],[25.06151,10.256228],[25.023461,10.127258],[24.976284,9.967351],[24.796398,9.818859],[24.792522,9.520402],[24.680178,9.373357],[24.659869,9.176986],[24.559307,8.999865],[24.553089,8.885484],[24.552795,8.880079],[24.380093,8.844216],[24.177326,8.694494],[24.170328,8.689327],[24.216938,8.68411],[24.211266,8.627071],[24.25054,8.579632],[24.137162,8.438866],[24.121556,8.372307],[24.152872,8.317891],[24.332085,8.245725],[24.431097,8.271408],[24.51285,8.207149],[24.800171,8.180277],[24.917993,8.087027],[24.952616,7.996567],[25.029304,7.918846],[25.038232,7.915851],[25.155269,7.876587],[25.221945,7.854218],[25.236235,7.826376],[25.279418,7.659482],[25.165213,7.5799],[25.190431,7.501197],[25.316211,7.417223],[25.360033,7.335574],[25.786209,7.142666],[25.800781,7.104942],[26.026091,6.99668],[26.091203,6.830334],[26.378007,6.65329],[26.27021,6.465653],[26.28964,6.387208],[26.452008,6.28029],[26.455625,6.230474],[26.508955,6.205462],[26.424826,6.072447],[26.48105,6.104951],[26.543578,6.030847],[26.776329,5.981884],[26.81891,5.894628],[26.894255,5.889667],[26.916475,5.849644],[26.981071,5.859204],[27.036055,5.785126],[27.123801,5.768745],[27.218369,5.645315],[27.217336,5.585397],[27.261054,5.577593],[27.218059,5.42551],[27.2378,5.32319],[27.256548,5.288355],[27.281623,5.241766],[27.30131,5.205187],[27.441301,5.070725],[27.43634,5.013158],[27.520327,4.921007],[27.640979,4.890943],[27.685938,4.797899],[27.744229,4.787848],[27.745403,4.779852],[27.772444,4.595819],[27.849132,4.553212],[28.014031,4.550033],[28.011241,4.480141],[28.04974,4.419137],[28.101726,4.442133],[28.177587,4.347229],[28.303161,4.352242],[28.375814,4.280883],[28.388433,4.279522],[28.43428,4.307476],[28.540565,4.372281],[28.638644,4.432082],[28.695178,4.532593],[28.755433,4.553987],[28.789953,4.48859],[28.98622,4.495928],[29.173495,4.348004],[29.221296,4.340692],[29.242845,4.387356],[29.303927,4.387149],[29.390226,4.493758],[29.457612,4.669535],[29.555409,4.652545],[29.618533,4.641578],[29.796713,4.556028],[29.787825,4.368804],[29.930348,4.308653],[29.924147,4.245582],[29.989363,4.21778],[30.0429,4.133108],[30.122688,4.102464],[30.189351,3.95609],[30.525247,3.867543],[30.562868,3.694866],[30.549634,3.640206],[30.552434,3.614099],[30.693351,3.63195],[30.746939,3.674867],[30.779082,3.602598],[30.837683,3.562678],[30.839543,3.490202],[30.944447,3.679286],[31.141489,3.785119],[31.248486,3.777502],[31.523739,3.656083],[31.68683,3.712824],[31.777884,3.816435],[31.901908,3.704297],[31.93002,3.59836],[32.030168,3.585932],[32.076161,3.53317],[32.155846,3.511776],[32.156746,3.514804],[32.187782,3.61916],[32.371801,3.731065],[32.756429,3.769022],[32.997241,3.885526],[33.164466,3.763053],[33.490648,3.749746],[33.977078,4.219692],[34.280109,4.520061],[34.381188,4.620158],[35.920835,4.619332],[35.784513,4.764181],[35.751647,4.854356],[35.755884,5.063439],[35.807354,5.144674],[35.775315,5.24658],[35.80415,5.318023],[35.469287,5.430755],[35.344953,5.352362],[35.287489,5.374092],[35.250695,5.435147],[35.261961,5.511887],[35.098663,5.622474],[34.974433,5.863106],[34.959447,6.061724],[34.844725,6.248689],[34.832633,6.353541],[34.703545,6.684916],[34.524745,6.752871],[34.503661,6.89002],[34.280729,6.980092],[34.198253,7.064376],[34.181407,7.167212],[34.132417,7.163388],[34.033612,7.250256],[34.006534,7.409936],[33.71606,7.657156],[33.550851,7.691315],[33.462329,7.749502],[33.347142,7.718961],[33.233919,7.783195],[33.058323,7.797975],[32.9898,7.917244],[33.117544,8.104158],[33.185137,8.14108],[33.169944,8.205495],[33.208288,8.253683],[33.164363,8.292777],[33.161882,8.361506],[33.23516,8.455635],[33.361353,8.434293],[33.484757,8.474006],[33.552143,8.446824],[33.620407,8.460699],[33.695545,8.372875],[33.744564,8.369322],[33.824116,8.419487],[33.962455,8.443909],[34.090249,8.556507],[34.11185,8.626555],[34.070698,9.454592]]]}",SSD,South Sudan,AG.LND.FRST.ZS,11.3256551489164,
"{""type"":""Polygon"",""coordinates"":[[[41.912201,4.007974],[41.342727,3.201149],[40.979751,2.841895],[40.979751,2.828879],[40.979751,-0.870798],[41.522871,-1.572771],[41.535085,-1.696303],[41.65211,-1.565118],[41.836599,-1.262302],[41.829112,-1.168878],[41.885427,-1.209649],[41.873871,-1.176039],[41.97169,-1.023614],[41.95281,-0.894464],[41.971934,-0.99977],[42.071951,-0.884454],[42.071544,-0.828709],[42.166515,-0.802667],[42.412608,-0.490981],[42.47641,-0.465997],[42.479747,-0.422052],[42.580333,-0.29754],[43.781912,0.921617],[43.932628,1.009833],[44.138031,1.191596],[44.157888,1.24079],[44.550059,1.559068],[45.001475,1.86636],[45.232188,1.967678],[46.027029,2.438137],[46.351573,2.788642],[46.834239,3.232489],[47.948497,4.457099],[48.202403,4.908922],[48.646739,5.480048],[49.0713,6.219916],[49.074718,6.415269],[49.247325,6.810614],[49.367035,7.025702],[49.586599,7.314765],[49.819347,7.739936],[49.824229,7.933905],[49.929373,8.051744],[50.091075,8.161038],[50.156423,8.320624],[50.303477,8.504584],[50.326508,8.641099],[50.439708,8.88817],[50.633637,9.073188],[50.646983,9.211371],[50.830333,9.419623],[50.806163,9.624457],[50.901703,10.011664],[50.8838,10.101264],[50.927389,10.327844],[51.090099,10.407313],[51.240977,10.425605],[51.272873,10.377905],[51.37608,10.367693],[51.417038,10.447485],[51.395173,10.479023],[51.292532,10.480075],[51.176117,10.562812],[51.220388,10.442043],[51.010102,10.434027],[51.092296,10.482164],[51.107432,10.576565],[51.160655,10.598456],[51.115082,10.993354],[51.189504,11.138306],[51.085948,11.187974],[51.081309,11.341498],[51.12086,11.505316],[51.247801,11.652391],[51.292698,11.833108],[51.048839,11.878648],[50.797864,11.989119],[50.575938,11.920966],[50.512706,11.771226],[50.437022,11.690619],[50.07252,11.508734],[49.942149,11.51557],[49.804861,11.458401],[49.576834,11.460028],[49.521739,11.393785],[49.4192,11.344794],[49.303477,11.345445],[49.239594,11.300279],[48.976817,11.25141],[48.888845,11.250556],[48.654796,11.330634],[48.521983,11.319281],[48.342784,11.275458],[48.130382,11.136664],[47.767345,11.130194],[47.71046,11.101264],[47.522716,11.186957],[47.405935,11.184638],[47.180675,11.080471],[47.008067,10.938951],[46.886485,10.898586],[46.659679,10.75434],[46.447765,10.693101],[46.335134,10.709703],[46.237559,10.792426],[46.102224,10.770657],[45.884451,10.841213],[45.855642,10.823961],[45.769298,10.878119],[45.487071,10.684719],[45.320567,10.662095],[44.987966,10.460395],[44.962009,10.415799],[44.750662,10.427865],[44.586149,10.383585],[44.347554,10.414511],[43.8296,10.802965],[43.658946,10.987982],[43.562999,11.170315],[43.488129,11.238918],[43.489431,11.380927],[43.459727,11.35106],[43.375987,11.391588],[43.282725,11.498928],[43.288341,11.460354],[43.240733,11.48786],[42.923715,10.998787],[42.893536,10.919671],[42.819432,10.872567],[42.711635,10.675163],[42.70403,10.670091],[42.699646,10.658549],[42.647247,10.63222],[42.765792,10.451947],[42.836279,10.208086],[42.981903,10.091633],[43.067686,9.922522],[43.187214,9.883326],[43.248812,9.652332],[43.370665,9.544225],[43.419034,9.413018],[43.548225,9.336072],[43.621502,9.336899],[44.005945,9.001166],[46.97923,7.996567],[47.979169,7.996567],[46.423915,6.496736],[44.941525,4.911484],[43.934373,4.945133],[43.528485,4.841566],[43.119259,4.647702],[42.960406,4.517374],[42.899634,4.361104],[42.831628,4.302322],[42.080172,4.176529],[41.923466,4.070554],[41.912201,4.007974]]]}",SOM,Somalia,AG.LND.FRST.ZS,9.53231102751299,
"{""type"":""MultiPolygon"",""coordinates"":[[[[41.053966,-2.049574],[40.969249,-2.119806],[40.957286,-2.174005],[40.993663,-2.197198],[40.995616,-2.143813],[41.104828,-2.134047],[41.123383,-2.093683],[41.155284,-2.112074],[41.143321,-2.059503],[41.053966,-2.049574]]],[[[35.920835,4.619332],[34.381188,4.620158],[34.280109,4.520061],[33.977078,4.219692],[34.009094,4.199987],[34.069269,4.08802],[34.061104,4.007767],[34.10453,3.950058],[34.084772,3.877336],[34.204971,3.874545],[34.148954,3.822688],[34.17903,3.7961],[34.152468,3.775636],[34.240938,3.78362],[34.278868,3.709723],[34.337056,3.734579],[34.439686,3.667736],[34.434518,3.52622],[34.381291,3.476869],[34.434001,3.182029],[34.53384,3.118467],[34.58469,2.928711],[34.6405,2.860137],[34.685045,2.880962],[34.730107,2.85285],[34.81868,2.597982],[34.875628,2.591212],[34.923584,2.477318],[34.867876,2.411482],[34.865603,2.347506],[34.967509,2.101914],[34.962031,1.977813],[35.006473,1.916861],[34.979704,1.8703],[34.972676,1.654241],[34.778993,1.388547],[34.797907,1.231916],[34.683805,1.209075],[34.580452,1.152541],[34.561228,1.093371],[34.487021,1.082467],[34.388009,0.815817],[34.298402,0.759283],[34.2521,0.655],[34.149574,0.603634],[34.075677,0.422249],[34.085185,0.347008],[33.893569,0.109814],[33.953514,-0.154356],[33.894809,-0.662749],[33.904201,-1.002076],[34.000022,-1.002573],[34.015422,-1.037507],[37.644865,-3.045963],[37.700055,-3.31437],[37.58523,-3.412969],[37.599079,-3.513428],[37.708323,-3.527174],[37.770955,-3.655435],[39.194951,-4.674239],[39.300466,-4.594985],[39.396169,-4.629002],[39.391368,-4.571059],[39.443858,-4.519952],[39.450694,-4.581964],[39.506033,-4.438084],[39.54005,-4.430434],[39.665863,-4.112074],[39.650076,-4.069594],[39.567393,-4.08115],[39.560557,-4.039809],[39.63559,-4.017022],[39.605724,-3.969659],[39.660492,-3.970798],[39.699474,-4.048435],[39.745291,-3.968683],[39.683767,-3.917169],[39.712087,-3.897393],[39.732107,-3.946384],[39.786388,-3.917169],[39.867035,-3.69492],[39.860118,-3.633233],[39.800141,-3.634698],[39.780935,-3.566583],[39.865977,-3.616469],[39.96518,-3.399184],[39.966075,-3.321222],[39.991954,-3.307061],[39.989106,-3.373224],[40.122895,-3.267348],[40.119151,-3.183526],[40.163829,-3.06699],[40.232921,-2.981866],[40.190684,-2.988051],[40.162608,-2.934259],[40.174978,-2.762628],[40.232107,-2.669041],[40.389822,-2.560317],[40.490896,-2.528497],[40.650564,-2.539321],[40.816905,-2.397882],[40.773936,-2.279229],[40.863048,-2.231378],[40.893728,-2.228204],[40.952159,-2.286065],[40.922618,-2.313735],[40.944835,-2.30934],[40.979259,-2.24212],[40.911957,-2.19199],[40.861013,-1.963474],[40.945323,-2.073175],[40.970714,-1.928969],[41.006114,-1.901788],[40.979503,-2.004978],[41.01295,-2.042413],[41.109141,-1.977634],[41.185802,-1.990167],[41.219005,-1.922459],[41.282725,-1.96852],[41.535085,-1.696303],[41.522871,-1.572771],[40.979751,-0.870798],[40.979751,2.828879],[40.979751,2.841895],[41.342727,3.201149],[41.912201,4.007974],[41.835927,3.94945],[41.699811,3.996915],[41.642967,3.969449],[41.162996,3.94268],[40.763744,4.284933],[40.365732,4.094867],[40.167191,4.035465],[39.848451,3.867284],[39.764218,3.685745],[39.574979,3.497901],[39.536325,3.405013],[39.504389,3.403333],[39.436176,3.462374],[39.311326,3.466094],[39.315874,3.494904],[39.219445,3.468704],[39.06793,3.526582],[38.895227,3.513585],[38.722008,3.560404],[38.66103,3.621951],[38.660306,3.594459],[38.547135,3.609522],[38.508998,3.650812],[38.445953,3.601668],[38.101891,3.612649],[37.976731,3.72644],[37.094821,4.284882],[37.015652,4.370587],[36.844087,4.432237],[36.041345,4.443683],[35.940472,4.508046],[35.920835,4.619332]]]]}",KEN,Kenya,AG.LND.FRST.ZS,6.34481849808483,
"{""type"":""MultiPolygon"",""coordinates"":[[[[34.964615,-11.573556],[34.960687,-11.498522],[34.886583,-11.375429],[34.80049,-11.331917],[34.765557,-11.345146],[34.714087,-11.202726],[34.613525,-11.102164],[34.592958,-11.016174],[34.67502,-10.752418],[34.624377,-10.583436],[34.581072,-10.539717],[34.58562,-10.290017],[34.524745,-10.094783],[34.536424,-10.043003],[34.317936,-9.719199],[34.012735,-9.477457],[33.945866,-9.55001],[33.954857,-9.660598],[33.911862,-9.717959],[33.734612,-9.584117],[33.438971,-9.62153],[33.300272,-9.492236],[33.172941,-9.511046],[32.97471,-9.381235],[32.935395,-9.400704],[32.920863,-9.4079],[32.927788,-9.479834],[32.99197,-9.501848],[32.986906,-9.628455],[33.03574,-9.616983],[33.08044,-9.662251],[33.09832,-9.588458],[33.175422,-9.602307],[33.214282,-9.654707],[33.216711,-9.727054],[33.343473,-9.83144],[33.365591,-9.898826],[33.304096,-10.063777],[33.533281,-10.231209],[33.532919,-10.342623],[33.622733,-10.494035],[33.665418,-10.515119],[33.674203,-10.577028],[33.500983,-10.769161],[33.43401,-10.808125],[33.319082,-10.81815],[33.232576,-10.883262],[33.280325,-10.913338],[33.303682,-11.034571],[33.390912,-11.164795],[33.265184,-11.423074],[33.230302,-11.416563],[33.212629,-11.563841],[33.296758,-11.593606],[33.314018,-11.7722],[33.25273,-12.139516],[33.349468,-12.327929],[33.458298,-12.31811],[33.527131,-12.355627],[33.350398,-12.532671],[33.255107,-12.531947],[33.173251,-12.620004],[33.13036,-12.583727],[33.024836,-12.612666],[32.941121,-12.769865],[32.947012,-12.843246],[33.013571,-12.917247],[32.965925,-13.116821],[32.998171,-13.202449],[32.937865,-13.255882],[32.892131,-13.404814],[32.819061,-13.471683],[32.813066,-13.528217],[32.677261,-13.567801],[32.663308,-13.596327],[32.67509,-13.628056],[32.769865,-13.646866],[32.813377,-13.711152],[32.757359,-13.750219],[32.763044,-13.777194],[32.874148,-13.820602],[32.976261,-13.944522],[32.999825,-14.050459],[33.140282,-13.924989],[33.202707,-14.013872],[33.280221,-14.060794],[33.290557,-14.156913],[33.439178,-14.380671],[33.595758,-14.511413],[33.64485,-14.601743],[33.672239,-14.600193],[33.684073,-14.518751],[33.720401,-14.489709],[33.802412,-14.532807],[33.916307,-14.481337],[34.050769,-14.495186],[34.109576,-14.441443],[34.344084,-14.387389],[34.502174,-14.587255],[34.51813,-14.607428],[34.505831,-14.700342],[34.584173,-14.984459],[34.548723,-15.057633],[34.569083,-15.27116],[34.563838,-15.278093],[34.410127,-15.481276],[34.404029,-15.646847],[34.247139,-15.794125],[34.233186,-15.88983],[34.404546,-16.059742],[34.385219,-16.186453],[34.426456,-16.273889],[34.524745,-16.300761],[34.65497,-16.48938],[34.732071,-16.529171],[34.905497,-16.740838],[35.004509,-16.814631],[35.1183,-16.833442],[35.125122,-16.932867],[35.036548,-17.03591],[35.066004,-17.109807],[35.255422,-17.126184],[35.295097,-17.108597],[35.314361,-16.98227],[35.270953,-16.944236],[35.310227,-16.850598],[35.278187,-16.700737],[35.174318,-16.625496],[35.131943,-16.537646],[35.228165,-16.47026],[35.266198,-16.356468],[35.258757,-16.271512],[35.374616,-16.140977],[35.4358,-16.123924],[35.514555,-16.171363],[35.529025,-16.140771],[35.687051,-16.112659],[35.785133,-16.042275],[35.84053,-15.417197],[35.784203,-15.171838],[35.904299,-14.886894],[35.863268,-14.876662],[35.847248,-14.650422],[35.084091,-13.704227],[34.863122,-13.515815],[34.640603,-13.492354],[34.545312,-13.325749],[34.494463,-12.68739],[34.354006,-12.199461],[34.362394,-12.168671],[34.371952,-12.133587],[34.380051,-12.10386],[34.563812,-11.830905],[34.616729,-11.57831],[34.964615,-11.573556]]],[[[34.69414,-12.000403],[34.6559,-12.076264],[34.688973,-12.12453],[34.732484,-12.109027],[34.762353,-12.040298],[34.69414,-12.000403]]],[[[34.561642,-11.978596],[34.544072,-12.011359],[34.611148,-12.072544],[34.627478,-11.987278],[34.561642,-11.978596]]]]}",MWI,Malawi,AG.LND.FRST.ZS,23.7770470937633,
